,Car_name,fueltypes,aspiration,doornumbers,carbody,drivewheels,cylindernumber,wheelbase,carlength,carwidth,carheight,curbweight,enginesize,boreratio,stroke,compressionratio,horsepower,peakrpm,avg_mpg,price,Estimated price,Residual
103,nissan,#NAME?,#NAME?,0.32663426,0.094047828,#NAME?,0.583198081,1.528046107,1.652150852,1.4344181,1.393055407,2.091921454,1.648369551,0.209093519,0.169565531,0.787195008,1.614202647,2.146681166,1.2036341,2.259146557,2.304858423,-0.045711865
104,nissan,#NAME?,#NAME?,0.32663426,-0.366512921,#NAME?,0.583198081,1.528046107,1.652150852,1.4344181,1.388579178,2.082707477,1.648369551,0.209093519,0.169565531,0.787195008,1.614202647,2.146681166,1.238370621,2.252382876,2.293111485,-0.040728609
105,nissan,#NAME?,#NAME?,-0.366512921,#NAME?,-0.366512921,0.583198081,1.507217082,1.637035108,1.439369625,1.362515095,2.083154455,1.648369551,0.209093519,0.169565531,0.787195008,1.624360774,2.146681166,1.238370621,2.277534585,2.295574862,-0.018040278
106,nissan,#NAME?,-0.366512921,-0.366512921,#NAME?,-0.366512921,0.583198081,1.507217082,1.637035108,1.439369625,1.362515095,2.085878226,1.648369551,0.209093519,0.169565531,0.71984935,1.667389292,2.146681166,1.208931715,2.291354581,2.308444044,-0.017089462
107,nissan,#NAME?,#NAME?,-0.366512921,#NAME?,-0.366512921,0.583198081,1.525433939,1.645690495,1.439369625,1.362515095,2.085878226,1.648369551,0.209093519,0.169565531,0.787195008,1.624360774,2.146681166,1.238370621,2.284426376,2.298510366,-0.014083989
108,peugeot,#NAME?,#NAME?,0.32663426,-0.366512921,-0.366512921,0.32663426,1.543555528,1.654316255,1.441107499,1.395693602,2.081066734,1.56600663,0.216133912,0.148438037,0.75529145,1.520543523,2.142086849,1.233722036,2.239037407,2.263712515,-0.024675108
109,peugeot,-0.366512921,-0.366512921,0.32663426,-0.366512921,-0.366512921,0.32663426,1.543555528,1.654316255,1.441107499,1.395693602,2.088149535,1.614202647,0.26875367,0.229889538,1.113344054,1.515978934,2.119967126,1.333813306,2.250024903,2.270839874,-0.020814971
110,peugeot,#NAME?,#NAME?,0.32663426,0.094047828,-0.366512921,0.32663426,1.555604826,1.666347819,1.441107499,1.404242261,2.089421255,1.56600663,0.216133912,0.148438037,0.75529145,1.520543523,2.142086849,1.233722036,2.243755298,2.272716474,-0.028961176
111,peugeot,-0.366512921,-0.366512921,0.32663426,0.094047828,-0.366512921,0.32663426,1.555604826,1.666347819,1.441107499,1.404242261,2.096828943,1.614202647,0.26875367,0.229889538,1.113344054,1.515978934,2.119967126,1.28767246,2.255154043,2.282607132,-0.027453088
112,peugeot,#NAME?,#NAME?,0.32663426,-0.366512921,-0.366512921,0.32663426,1.543555528,1.654316255,1.441107499,1.395693602,2.083316547,1.56600663,0.216133912,-0.243471848,0.75529145,1.515978934,2.142086849,1.233722036,2.267345749,2.265246754,0.002098995
113,peugeot,-0.366512921,-0.366512921,0.32663426,-0.366512921,-0.366512921,0.32663426,1.543555528,1.654316255,1.441107499,1.395693602,2.090260984,1.614202647,0.26875367,0.229889538,1.113344054,1.515978934,2.119967126,1.333813306,2.275734716,2.273115455,0.002619261
114,peugeot,#NAME?,#NAME?,0.32663426,0.094047828,-0.366512921,0.32663426,1.555604826,1.666347819,1.441107499,1.395693602,2.091508681,1.56600663,0.216133912,-0.243471848,0.75529145,1.515978934,2.142086849,1.233722036,2.274480282,2.274075703,0.000404579
115,peugeot,-0.366512921,-0.366512921,0.32663426,0.094047828,-0.366512921,0.32663426,1.555604826,1.666347819,1.441107499,1.404242261,2.098781234,1.614202647,0.26875367,0.229889538,1.113344054,1.515978934,2.119967126,1.28767246,2.276792371,2.284711183,-0.007918813
116,peugeot,#NAME?,#NAME?,0.32663426,-0.366512921,-0.366512921,0.32663426,1.543555528,1.654316255,1.441107499,1.395693602,2.083316547,1.56600663,0.216133912,0.148438037,0.75529145,1.520543523,2.142086849,1.233722036,2.274078984,2.266137216,0.007941768
117,peugeot,-0.366512921,-0.366512921,0.32663426,-0.366512921,-0.366512921,0.32663426,1.543555528,1.654316255,1.441107499,1.395693602,2.090260984,1.614202647,0.26875367,0.229889538,1.113344054,1.515978934,2.119967126,1.333813306,2.281907313,2.273115455,0.008791858
118,peugeot,#NAME?,-0.366512921,0.32663426,-0.366512921,-0.366512921,0.32663426,1.543753397,1.654316255,1.440761184,1.392612284,2.085521556,1.588794251,0.249752588,0.153811426,0.665729811,1.600564068,2.155304976,1.224127541,2.283037869,2.287282696,-0.004244828
119,plymouth,#NAME?,#NAME?,-0.366512921,#NAME?,#NAME?,0.32663426,1.512948639,1.621001755,1.424493685,1.368104004,2.022743967,1.5040351,0.084857516,0.159122986,0.806792641,1.439718464,2.153215028,1.399157512,2.154724014,2.169211105,-0.01448709
120,plymouth,#NAME?,-0.366512921,-0.366512921,#NAME?,#NAME?,0.32663426,1.512948639,1.621001755,1.424493685,1.368104004,2.036395442,1.522783013,0.103064239,0.199530891,0.707123183,1.531470493,2.153215028,1.298435802,2.195201123,2.209276368,-0.014075245
121,plymouth,#NAME?,#NAME?,0.32663426,#NAME?,#NAME?,0.32663426,1.512948639,1.621001755,1.424493685,1.367099201,2.026075682,1.5040351,0.084857516,0.159122986,0.806792641,1.439718464,2.153215028,1.364054633,2.167563572,2.174637684,-0.007074112
122,plymouth,#NAME?,#NAME?,0.32663426,-0.366512921,#NAME?,0.32663426,1.512948639,1.633113151,1.424493685,1.368104004,2.027541126,1.5040351,0.084857516,0.159122986,0.806792641,1.439718464,2.153215028,1.364054633,2.175736244,2.176217044,-0.0004808
123,plymouth,#NAME?,#NAME?,0.32663426,-0.366512921,#NAME?,0.32663426,1.512948639,1.633113151,1.424493685,1.368104004,2.040195562,1.522783013,0.084857516,0.159122986,0.806792641,1.439718464,2.153215028,1.364054633,2.190209701,2.192040998,-0.001831297
124,plymouth,#NAME?,#NAME?,0.32663426,0.094047828,#NAME?,0.32663426,1.53420505,1.641420502,1.427487745,1.408790823,2.058977182,1.569453285,0.189760772,0.216133912,0.760836746,1.499028409,2.142086849,1.298435802,2.207852712,2.232725983,-0.02487327
125,plymouth,#NAME?,-0.366512921,-0.366512921,#NAME?,-0.366512921,0.32663426,1.518047357,1.639859836,1.43370021,1.365074562,2.072389571,1.619359729,0.245415443,0.30059868,0.665729811,1.604773801,2.142086849,1.233722036,2.246478548,2.277012986,-0.030534438
126,porsche,#NAME?,#NAME?,-0.366512921,#NAME?,-0.366512921,0.32663426,1.514819457,1.634970528,1.440761184,1.365074562,2.070588282,1.612887922,0.31567221,0.126300196,0.811504184,1.601979091,2.153215028,1.247388578,2.30254665,2.273057172,0.029489478
127,porcshce,#NAME?,#NAME?,-0.366512921,0.32663426,-0.366512921,0.583198081,1.502796271,1.634970528,1.428967586,1.37207415,2.06958508,1.661623859,0.276938778,0.062703154,0.811504184,1.673861201,2.161333419,1.219173761,2.340829997,2.293156563,0.047673434
128,porsche,#NAME?,#NAME?,-0.366512921,0.32663426,-0.366512921,0.583198081,1.502796271,1.634970528,1.428967586,1.37207415,2.06958508,1.661623859,0.276938778,0.062703154,0.811504184,1.673861201,2.161333419,1.219173761,2.345159694,2.293156563,0.052003131
129,porsche,#NAME?,#NAME?,-0.366512921,0.32663426,-0.366512921,0.583198081,1.502796271,1.634970528,1.428967586,1.37207415,2.071582578,1.661623859,0.276938778,0.062703154,0.811504184,1.673861201,2.161333419,1.219173761,2.353223991,2.295309336,0.057914655
130,porsche,#NAME?,#NAME?,-0.366512921,#NAME?,-0.366512921,0.732099368,1.523671027,1.642636296,1.454145545,1.366594929,2.09451245,1.670195416,0.31567221,0.126300196,0.834032445,1.733946808,2.15836306,1.233722036,2.337428847,2.331981685,0.005447161
131,renault,#NAME?,#NAME?,0.32663426,0.094047828,#NAME?,0.32663426,1.518503793,1.648900068,1.4344181,1.38903135,2.06117026,1.58571922,0.216133912,0.308202496,0.771645477,1.5040351,2.144409168,1.294907491,2.212357484,2.238147229,-0.025789745
132,renault,#NAME?,#NAME?,-0.366512921,#NAME?,#NAME?,0.32663426,1.518503793,1.64384304,1.434776044,1.366594929,2.055138171,1.58571922,0.216133912,0.308202496,0.771645477,1.5040351,2.144409168,1.294907491,2.219180099,2.231646237,-0.012466138
133,saab,#NAME?,#NAME?,-0.366512921,#NAME?,#NAME?,0.32663426,1.525214524,1.654213799,1.4344181,1.393055407,2.065003975,1.567738563,0.23438155,0.114825388,0.802489848,1.547664709,2.147798936,1.268452966,2.238588627,2.250077442,-0.011488815
134,saab,#NAME?,#NAME?,0.32663426,-0.366512921,#NAME?,0.32663426,1.525214524,1.654213799,1.4344181,1.393055407,2.0667556,1.567738563,0.23438155,0.114825388,0.802008043,1.547664709,2.147798936,1.268452966,2.241425304,2.251965229,-0.010539925
135,saab,#NAME?,#NAME?,-0.366512921,#NAME?,#NAME?,0.32663426,1.525214524,1.654213799,1.4344181,1.393055407,2.067317882,1.567738563,-0.070246427,-0.318074468,0.802008043,1.547664709,2.147798936,1.268452966,2.263685063,2.252571221,0.011113841
136,saab,#NAME?,#NAME?,0.32663426,-0.366512921,#NAME?,0.32663426,1.525214524,1.654213799,1.4344181,1.393055407,2.069676652,1.567738563,0.23438155,0.114825388,0.802008043,1.547664709,2.147798936,1.268452966,2.266879182,2.25511335,0.011765833
137,saab,#NAME?,-0.366512921,-0.366512921,#NAME?,#NAME?,0.32663426,1.525214524,1.654213799,1.4344181,1.393055407,2.071941961,1.567738563,0.23438155,0.114825388,0.787195008,1.624360774,2.153215028,1.242924992,2.283037869,2.273851774,0.009186095
138,saab,#NAME?,-0.366512921,0.32663426,-0.366512921,#NAME?,0.32663426,1.525214524,1.654213799,1.4344181,1.393055407,2.073677598,1.567738563,0.23438155,0.114825388,0.787195008,1.624360774,2.153215028,1.242924992,2.285641513,2.275722331,0.009919182
139,subaru,#NAME?,#NAME?,-0.366512921,#NAME?,#NAME?,0.32663426,1.512948639,1.620498253,1.422979136,1.38213899,2.031510362,1.520543523,0.251905163,-0.152380359,0.787195008,1.443172327,2.13971204,1.358876991,2.144821781,2.183364123,-0.038542342
140,subaru,#NAME?,#NAME?,-0.366512921,#NAME?,#NAME?,0.32663426,1.512948639,1.62175414,1.423737888,1.38213899,2.035903801,1.543753397,0.251905163,-0.029656522,0.771645477,1.456393823,2.126964215,1.315252989,2.181683136,2.195665918,-0.013982782
141,subaru,#NAME?,#NAME?,-0.366512921,#NAME?,0.094047828,0.32663426,1.512005907,1.621001755,1.424493685,1.391276964,2.043066824,1.543753397,0.251905163,-0.029656522,0.771645477,1.456393823,2.126964215,1.315252989,2.19012143,2.203385757,-0.013264327
142,subaru,#NAME?,#NAME?,0.32663426,-0.366512921,#NAME?,0.32663426,1.520993665,1.638510087,1.430436181,1.37644935,2.037433275,1.543753397,0.251905163,-0.029656522,0.811504184,1.483130478,2.137282433,1.366594929,2.182844494,2.199844915,-0.017000421
143,subaru,#NAME?,#NAME?,0.32663426,-0.366512921,#NAME?,0.32663426,1.520993665,1.638510087,1.430436181,1.37644935,2.040136212,1.543753397,0.251905163,-0.029656522,0.811504184,1.483130478,2.126964215,1.333813306,2.192621637,2.204472437,-0.011850799
144,subaru,#NAME?,#NAME?,0.32663426,-0.366512921,#NAME?,0.32663426,1.520993665,1.638510087,1.430436181,1.37644935,2.048712479,1.543753397,0.251905163,-0.029656522,0.787195008,1.513652472,2.146681166,1.318462321,2.219891546,2.220472482,-0.000580935
145,subaru,#NAME?,#NAME?,0.32663426,-0.366512921,0.094047828,0.32663426,1.520543523,1.638510087,1.430436181,1.38492448,2.051164797,1.543753397,0.251905163,-0.029656522,0.787195008,1.483130478,2.137282433,1.280186972,2.211624762,2.219162974,-0.007538212
146,subaru,#NAME?,-0.366512921,0.32663426,-0.366512921,0.094047828,0.32663426,1.520543523,1.638510087,1.430436181,1.38492448,2.057711908,1.543753397,0.251905163,-0.029656522,0.713547829,1.549588158,2.137282433,1.294907491,2.233119584,2.238413748,-0.005294165
147,subaru,#NAME?,#NAME?,0.32663426,0.094047828,#NAME?,0.32663426,1.520543523,1.64019553,1.430436181,1.378839622,2.045924454,1.543753397,0.251905163,-0.029656522,0.787195008,1.483130478,2.137282433,1.330831765,2.188039496,2.210866562,-0.022827065
148,subaru,#NAME?,#NAME?,0.32663426,0.094047828,#NAME?,0.32663426,1.520543523,1.64019553,1.430436181,1.378839622,2.054877557,1.543753397,0.251905163,-0.029656522,0.787195008,1.513652472,2.146681166,1.308684643,2.222453296,2.227628172,-0.005174876
149,subaru,#NAME?,#NAME?,0.32663426,0.094047828,0.094047828,0.32663426,1.520318027,1.640307273,1.430436181,1.387671749,2.053036325,1.543753397,0.251905163,-0.029656522,0.787195008,1.483130478,2.137282433,1.28767246,2.195981639,2.220788495,-0.024806857
150,subaru,#NAME?,-0.366512921,0.32663426,0.094047828,0.094047828,0.32663426,1.520318027,1.640307273,1.430436181,1.387671749,2.064621632,1.543753397,0.251905163,-0.029656522,0.713547829,1.549588158,2.137282433,1.264397686,2.23717485,2.247456256,-0.010281406
151,toyota,#NAME?,#NAME?,-0.366512921,#NAME?,#NAME?,0.32663426,1.517589759,1.622752011,1.423737888,1.385844435,2.02727605,1.508907618,0.108981384,0.103064239,0.787195008,1.417583313,2.137282433,1.385844435,2.149955682,2.171041711,-0.021086029
152,toyota,#NAME?,#NAME?,-0.366512921,#NAME?,#NAME?,0.32663426,1.517589759,1.622752011,1.423737888,1.385844435,2.030868896,1.508907618,0.108981384,0.103064239,0.787195008,1.417583313,2.137282433,1.364054633,2.169547126,2.176053449,-0.006506323
153,toyota,#NAME?,#NAME?,0.32663426,#NAME?,#NAME?,0.32663426,1.517589759,1.622752011,1.423737888,1.385844435,2.029249545,1.508907618,0.108981384,0.103064239,0.787195008,1.417583313,2.137282433,1.364054633,2.172215508,2.174308217,-0.00209271
154,toyota,#NAME?,#NAME?,0.32663426,0.094047828,#NAME?,0.32663426,1.517589759,1.635891349,1.423737888,1.405908472,2.045358601,1.508907618,0.108981384,0.103064239,0.787195008,1.417583313,2.137282433,1.361482238,2.179499749,2.191804045,-0.012304296
155,toyota,#NAME?,#NAME?,0.32663426,0.094047828,0.094047828,0.32663426,1.517589759,1.635891349,1.423737888,1.405908472,2.045924454,1.508907618,0.108981384,0.103064239,0.787195008,1.417583313,2.137282433,1.324738086,2.194372162,2.194335596,3.65658E-05
156,toyota,#NAME?,#NAME?,0.32663426,0.094047828,0.094047828,0.32663426,1.517589759,1.635891349,1.423737888,1.405908472,2.084724811,1.508907618,0.108981384,0.103064239,0.787195008,1.417583313,2.137282433,1.324738086,2.206074619,2.236152095,-0.030077476
157,toyota,#NAME?,#NAME?,0.32663426,-0.366512921,#NAME?,0.32663426,1.517589759,1.631941474,1.426743558,1.378839622,2.033476635,1.522783013,0.148438037,0.103064239,0.787195008,1.44656486,2.137282433,1.356238113,2.179826191,2.186544177,-0.006717986
158,toyota,#NAME?,#NAME?,0.32663426,#NAME?,#NAME?,0.32663426,1.517589759,1.631941474,1.426743558,1.377886915,2.03522436,1.522783013,0.148438037,0.103064239,0.787195008,1.44656486,2.137282433,1.356238113,2.183977047,2.188427762,-0.004450715
159,toyota,-0.366512921,#NAME?,0.32663426,-0.366512921,#NAME?,0.32663426,1.517589759,1.631941474,1.426743558,1.378839622,2.045074623,1.547664709,0.169565531,0.189760772,1.135752412,1.392612284,2.129639367,1.374030395,2.194372162,2.190489067,0.003883095
160,toyota,-0.366512921,#NAME?,0.32663426,#NAME?,#NAME?,0.32663426,1.517589759,1.631941474,1.426743558,1.377886915,2.045074623,1.547664709,0.169565531,0.189760772,1.135752412,1.392612284,2.129639367,1.415619441,2.192808102,2.188313968,0.004494134
161,toyota,#NAME?,#NAME?,0.32663426,-0.366512921,#NAME?,0.32663426,1.517589759,1.631941474,1.426743558,1.378839622,2.034291365,1.522783013,0.148438037,0.103064239,0.787195008,1.44656486,2.137282433,1.415619441,2.192089028,2.184316608,0.00777242
162,toyota,#NAME?,#NAME?,0.32663426,#NAME?,#NAME?,0.32663426,1.517589759,1.631941474,1.426743558,1.377886915,2.036026908,1.522783013,0.148438037,0.103064239,0.787195008,1.44656486,2.137282433,1.336752818,2.200660273,2.190311772,0.010348501
163,toyota,#NAME?,#NAME?,0.32663426,-0.366512921,#NAME?,0.32663426,1.517589759,1.631941474,1.426743558,1.377886915,2.037128998,1.522783013,0.148438037,0.103064239,0.787195008,1.44656486,2.137282433,1.336752818,2.211920869,2.191499533,0.020421336
164,toyota,#NAME?,#NAME?,-0.366512921,-0.366512921,-0.366512921,0.32663426,1.514819457,1.634739508,1.425246549,1.376929679,2.03888273,1.522783013,0.148438037,0.103064239,0.787195008,1.44656486,2.137282433,1.342510013,2.196604459,2.193088491,0.003515968
165,toyota,#NAME?,#NAME?,-0.366512921,#NAME?,-0.366512921,0.32663426,1.514819457,1.634739508,1.425246549,1.376929679,2.040964344,1.522783013,0.148438037,0.103064239,0.787195008,1.44656486,2.137282433,1.342510013,2.19905766,2.195331919,0.003725741
166,toyota,#NAME?,#NAME?,-0.366512921,-0.366512921,-0.366512921,0.32663426,1.514819457,1.634739508,1.425246549,1.376929679,2.044504545,1.522783013,0.161755969,0.117720453,0.806792641,1.551490713,2.174163472,1.308684643,2.212392801,2.221385376,-0.008992576
167,toyota,#NAME?,#NAME?,-0.366512921,#NAME?,-0.366512921,0.32663426,1.514819457,1.634739508,1.425246549,1.376929679,2.046487524,1.522783013,0.161755969,0.117720453,0.806792641,1.551490713,2.174163472,1.308684643,2.215177903,2.223522502,-0.008344599
168,toyota,#NAME?,#NAME?,-0.366512921,0.32663426,-0.366512921,0.32663426,1.523671027,1.64318593,1.431166311,1.374030395,2.059228549,1.60615385,0.251905163,0.225351487,0.802008043,1.558900162,2.137282433,1.298435802,2.201858642,2.24895564,-0.047096998
169,toyota,#NAME?,#NAME?,-0.366512921,0.32663426,-0.366512921,0.32663426,1.523671027,1.64318593,1.431166311,1.374030395,2.0590275,1.60615385,0.251905163,0.225351487,0.802008043,1.558900162,2.137282433,1.298435802,2.216326812,2.248738963,-0.032412151
170,toyota,#NAME?,#NAME?,-0.366512921,#NAME?,-0.366512921,0.32663426,1.523671027,1.64318593,1.431166311,1.374030395,2.059779596,1.60615385,0.251905163,0.225351487,0.802008043,1.558900162,2.137282433,1.298435802,2.220207303,2.249549523,-0.029342221
171,toyota,#NAME?,#NAME?,-0.366512921,0.32663426,-0.366512921,0.32663426,1.523671027,1.64318593,1.431166311,1.374030395,2.066001486,1.60615385,0.251905163,0.225351487,0.802008043,1.558900162,2.137282433,1.298435802,2.23254665,2.256255071,-0.023708421
172,toyota,#NAME?,#NAME?,-0.366512921,#NAME?,-0.366512921,0.32663426,1.523671027,1.64318593,1.431166311,1.374030395,2.067644585,1.60615385,0.251905163,0.225351487,0.802008043,1.558900162,2.137282433,1.298435802,2.235841917,2.258025897,-0.022183979
173,toyota,#NAME?,#NAME?,-0.366512921,0.32663426,-0.366512921,0.32663426,1.523671027,1.64318593,1.431166311,1.378839622,2.079191425,1.60615385,0.251905163,0.225351487,0.802008043,1.558900162,2.137282433,1.298435802,2.280295206,2.270470329,0.009824877
174,toyota,#NAME?,#NAME?,0.32663426,-0.366512921,#NAME?,0.32663426,1.532316388,1.642526145,1.4344181,1.387671749,2.047938663,1.569453285,0.179775142,0.23438155,0.771645477,1.508907618,2.121403663,1.342510013,2.208184885,2.220451554,-0.01226667
175,toyota,-0.366512921,-0.366512921,0.32663426,-0.366512921,#NAME?,0.32663426,1.532316388,1.642526145,1.4344181,1.387671749,2.056174685,1.547664709,0.169565531,0.189760772,1.135752412,1.456393823,2.129639367,1.345329729,2.227625753,2.216395571,0.011230181
176,toyota,#NAME?,#NAME?,0.32663426,#NAME?,#NAME?,0.32663426,1.532316388,1.642526145,1.4344181,1.383071794,2.052717669,1.569453285,0.179775142,0.23438155,0.771645477,1.508907618,2.121403663,1.324738086,2.220196431,2.226531525,-0.006335093
177,toyota,#NAME?,#NAME?,0.32663426,-0.366512921,#NAME?,0.32663426,1.532316388,1.642526145,1.4344181,1.387671749,2.052717669,1.569453285,0.179775142,0.23438155,0.771645477,1.508907618,2.121403663,1.324738086,2.22962019,2.226531525,0.003088665
178,toyota,#NAME?,#NAME?,0.32663426,#NAME?,#NAME?,0.32663426,1.532316388,1.642526145,1.4344181,1.383071794,2.055033998,1.569453285,0.179775142,0.23438155,0.771645477,1.508907618,2.121403663,1.324738086,2.233014799,2.229027913,0.003986887
179,toyota,#NAME?,#NAME?,-0.366512921,#NAME?,-0.366512921,0.583198081,1.533368125,1.651004846,1.438670037,1.374030395,2.079233445,1.637376676,0.169565531,0.189760772,0.802008043,1.625587673,2.146681166,1.242924992,2.273632446,2.29006854,-0.016436094
180,toyota,#NAME?,#NAME?,-0.366512921,#NAME?,-0.366512921,0.583198081,1.533368125,1.651004846,1.438670037,1.374030395,2.080901317,1.637376676,0.169565531,0.189760772,0.802008043,1.625587673,2.146681166,1.233722036,2.270084524,2.292347377,-0.022262853
181,toyota,#NAME?,#NAME?,0.32663426,-0.366512921,-0.366512921,0.583198081,1.536692381,1.655438965,1.4344181,1.384000278,2.085561243,1.637376676,0.169565531,0.189760772,0.797148341,1.619359729,2.146681166,1.242924992,2.268074271,2.295673279,-0.027599008
182,toyouta,#NAME?,#NAME?,0.32663426,0.094047828,-0.366512921,0.583198081,1.536692381,1.655438965,1.4344181,1.384000278,2.086352002,1.625587673,0.169565531,0.189760772,0.797148341,1.619359729,2.146681166,1.233722036,2.268469275,2.295632335,-0.027163061
183,vokswagen,-0.366512921,#NAME?,-0.366512921,-0.366512921,#NAME?,0.32663426,1.521218313,1.638170892,1.430801591,1.391276964,2.044275718,1.520543523,0.097072334,0.201940696,1.142786806,1.374030395,2.137282433,1.409606646,2.192621637,2.180980392,0.011641246
184,volkswagen,#NAME?,#NAME?,-0.366512921,-0.366512921,#NAME?,0.32663426,1.521218313,1.638170892,1.430801591,1.391276964,2.041258666,1.545719936,0.148438037,0.201940696,0.787195008,1.491251328,2.147798936,1.330831765,2.195452667,2.207651579,-0.012198912
185,volkswagen,-0.366512921,#NAME?,0.32663426,-0.366512921,#NAME?,0.32663426,1.521218313,1.638170892,1.430801591,1.391276964,2.044447381,1.520543523,0.097072334,0.201940696,1.142786806,1.374030395,2.137282433,1.409606646,2.195731421,2.1811654,0.014566022
186,volkswagen,#NAME?,#NAME?,0.32663426,-0.366512921,#NAME?,0.32663426,1.521218313,1.638170892,1.430801591,1.391276964,2.041434898,1.545719936,0.148438037,0.201940696,0.787195008,1.491251328,2.147798936,1.330831765,2.198477069,2.20784151,-0.009364441
187,volkswagen,#NAME?,#NAME?,0.32663426,-0.366512921,#NAME?,0.32663426,1.521218313,1.638170892,1.430801591,1.391276964,2.045074623,1.545719936,0.148438037,0.201940696,0.787195008,1.491251328,2.147798936,1.330831765,2.202458969,2.211764169,-0.0093052
188,volkswagen,-0.366512921,-0.366512921,0.32663426,-0.366512921,#NAME?,0.32663426,1.521218313,1.638170892,1.430801591,1.391276964,2.04754978,1.520543523,0.097072334,0.201940696,1.142786806,1.439718464,2.129639367,1.401292084,2.214684662,2.197758281,0.016926381
189,volkswagen,#NAME?,#NAME?,0.32663426,-0.366512921,#NAME?,0.32663426,1.521218313,1.638170892,1.430801591,1.391276964,2.046487524,1.545719936,0.148438037,0.201940696,0.834032445,1.527179626,2.153215028,1.318462321,2.220272505,2.220942735,-0.00067023
190,vw,#NAME?,#NAME?,-0.366512921,0.32663426,#NAME?,0.32663426,1.514819457,1.62349647,1.425996499,1.39082986,2.043874167,1.545719936,0.148438037,0.201940696,0.760836746,1.5040351,2.153215028,1.294907491,2.236266776,2.214843094,0.021423682
191,vw,#NAME?,#NAME?,-0.366512921,#NAME?,#NAME?,0.32663426,1.514819457,1.631234418,1.425246549,1.371088885,2.041961979,1.545719936,0.148438037,0.201940696,0.760836746,1.5040351,2.153215028,1.294907491,2.220109418,2.212782262,0.007327156
192,volkswagen,#NAME?,#NAME?,0.32663426,-0.366512921,#NAME?,0.475884995,1.528046107,1.647517079,1.435845894,1.388579178,2.065147019,1.591814506,0.148438037,0.201940696,0.760836746,1.547664709,2.153215028,1.233722036,2.250780437,2.25485505,-0.004074613
193,volkswagen,-0.366512921,-0.366512921,0.32663426,-0.366512921,#NAME?,0.32663426,1.528046107,1.647517079,1.435845894,1.388579178,2.06117026,1.520543523,0.097072334,0.201940696,1.142786806,1.439718464,2.129639367,1.374030395,2.255040494,2.213863328,0.041177166
194,volkswagen,#NAME?,#NAME?,0.32663426,0.094047828,#NAME?,0.32663426,1.528046107,1.650586084,1.435845894,1.388579178,2.060377692,1.545719936,0.148438037,0.201940696,0.787195008,1.499028409,2.153215028,1.308684643,2.242467845,2.230932267,0.011535578
195,volvo,#NAME?,#NAME?,0.32663426,-0.366512921,-0.366512921,0.32663426,1.536280243,1.656452836,1.436909822,1.393497545,2.07651168,1.599137018,0.284971409,0.137500651,0.811504184,1.555234799,2.151082232,1.283962009,2.24792599,2.266806114,-0.018880124
196,volvo,#NAME?,#NAME?,0.32663426,0.094047828,-0.366512921,0.32663426,1.536280243,1.656452836,1.436909822,1.399157512,2.08164376,1.599137018,0.284971409,0.137500651,0.811504184,1.555234799,2.151082232,1.283962009,2.251726311,2.272337135,-0.020610825
197,volvo,#NAME?,#NAME?,0.32663426,-0.366512921,-0.366512921,0.32663426,1.536280243,1.656452836,1.436909822,1.393497545,2.077497495,1.599137018,0.284971409,0.137500651,0.811504184,1.555234799,2.151082232,1.291320319,2.270000542,2.267483723,0.002516819
198,volvo,#NAME?,#NAME?,0.32663426,0.094047828,-0.366512921,0.32663426,1.536280243,1.656452836,1.436909822,1.399157512,2.081972146,1.599137018,0.284971409,0.137500651,0.811504184,1.555234799,2.151082232,1.291320319,2.27336474,2.272306211,0.00105853
199,volvo,#NAME?,-0.366512921,0.32663426,-0.366512921,-0.366512921,0.32663426,1.536280243,1.656452836,1.436909822,1.393497545,2.082095041,1.582587536,0.251905163,0.137500651,0.700571065,1.626805486,2.144409168,1.2036341,2.284542531,2.289057172,-0.00451464
200,volvo,#NAME?,-0.366512921,0.32663426,0.094047828,-0.366512921,0.32663426,1.536280243,1.656452836,1.436909822,1.399157512,2.08658813,1.582587536,0.251905163,0.137500651,0.700571065,1.626805486,2.144409168,1.2036341,2.287426704,2.293899531,-0.006472827
201,volvo,#NAME?,#NAME?,0.32663426,-0.366512921,-0.366512921,0.32663426,1.545915385,1.656452836,1.442829734,1.390381752,2.07822057,1.599137018,0.284971409,0.137500651,0.811504184,1.555234799,2.151082232,1.283962009,2.275399815,2.268647844,0.006751971
202,volvo,#NAME?,-0.366512921,0.32663426,-0.366512921,-0.366512921,0.32663426,1.545915385,1.656452836,1.442486526,1.390381752,2.082258688,1.599137018,0.284971409,0.137500651,0.771645477,1.624360774,2.148904881,1.238370621,2.28793428,2.288869422,-0.000935142
203,volvo,#NAME?,#NAME?,0.32663426,-0.366512921,-0.366512921,0.583198081,1.545915385,1.656452836,1.442829734,1.390381752,2.080735653,1.639635655,0.243230687,0.05288845,0.776914507,1.588794251,2.153215028,1.219173761,2.30009302,2.286015399,0.014077621
204,volvo,-0.366512921,-0.366512921,0.32663426,-0.366512921,-0.366512921,0.583198081,1.545915385,1.656452836,1.442829734,1.390381752,2.088922025,1.604773801,0.097072334,0.201940696,1.142786806,1.539753179,2.137282433,1.301906994,2.304576745,2.276879688,0.027697057
205,volvo,#NAME?,-0.366512921,0.32663426,-0.366512921,-0.366512921,0.32663426,1.545915385,1.656452836,1.442829734,1.390381752,2.08278888,1.599137018,0.284971409,0.137500651,0.811504184,1.555234799,2.151082232,1.238370621,2.305262582,2.275955692,0.02930689
